date,ticker,market_cap_usd,volume_usd
2020-09-20,ZRX,394482808.732147,10193137.3227915
2020-09-21,ZRX,368713454.424213,20508334.2525214
2020-09-22,ZRX,379399489.364515,10893861.9229982
2020-09-23,ZRX,341453470.701317,11163338.5767523
2020-09-24,ZRX,384088881.056138,10408535.6512621
2020-09-25,ZRX,404208415.433377,12684073.3336151
2020-09-26,ZRX,391001570.381407,10323124.0273136
2020-09-27,ZRX,394379131.29939,12790054.1410969
2020-09-28,ZRX,415651486.618325,24008559.0082278
2020-09-29,ZRX,406881850.540021,17829294.2750562
2020-09-30,ZRX,409303296.823073,9655961.56353939
2020-10-01,ZRX,397510489.04161,17566343.2882192
2020-10-02,ZRX,389497020.506064,20750954.9905398
2020-10-03,ZRX,377662311.613305,10254393.3315707
2020-10-04,ZRX,376948022.144786,8529459.14127008
2020-10-05,ZRX,376148793.543905,7887890.07506111
2020-10-06,ZRX,351097359.414194,11002198.4255388
2020-10-07,ZRX,356741802.183577,13272856.7684388
2020-10-08,ZRX,366700554.058808,11715916.8939025
2020-10-09,ZRX,390227298.263396,11779703.7592855
2020-10-10,ZRX,395938906.527524,9578194.85925595
2020-10-11,ZRX,390253103.080539,7050267.09465381
2020-10-12,ZRX,395992905.305071,9296850.08096744
2020-10-13,ZRX,418117503.495245,14570267.5764037
2020-10-14,ZRX,387585815.710201,21306352.5480566
2020-10-15,ZRX,396740004.148519,10365096.4605973
2020-10-16,ZRX,390435735.114701,15562095.4418951
2020-10-17,ZRX,382949637.993675,11258889.4309085
2020-10-18,ZRX,388178819.114548,5406896.31398127
2020-10-19,ZRX,388959075.177375,6108109.31063794
2020-10-20,ZRX,363833140.011069,13786906.0632026
2020-10-21,ZRX,375563556.016248,9041038.5037286
2020-10-22,ZRX,380800964.794522,8776104.34665464
2020-10-23,ZRX,376676492.944302,8235766.19936498
2020-10-24,ZRX,379211402.611609,5190022.89429637
2020-10-25,ZRX,369414896.17972,5116872.13116868
2020-10-26,ZRX,358247656.686991,9810993.97159926
2020-10-27,ZRX,361019473.047962,7299427.96526537
2020-10-28,ZRX,336483384.104332,12667413.1402926
2020-10-29,ZRX,336514127.70495,7388635.10925989
2020-10-30,ZRX,326057707.0928,7447597.95920453
2020-10-31,ZRX,321839813.96178,5057921.08502777
